STT3B	19.91874534	23.5401414	26.04949215	26.42942042	25.88781115
MON1A	21.0038809	21.11965357	23.22911232	22.47432213	23.98006643
CREBL2	23.74026262	21.15152759	17.30911215	16.9327338	20.60141263
FGL1	19.66688451	21.42193383	23.13227708	23.61470367	23.53789246
INTS7	24.72301807	24.96463916	21.11534153	21.96006735	25.7503936
GAK	19.50632114	19.709501969999998	19.54892536	19.86681859	21.18924364
PCK2	18.01389511	19.37475296	23.43847525	25.01000766	21.95119968
FNDC3B	18.52505047	20.42838982	22.86179515	22.85308126	22.55989914
ERF	20.72916349	21.27173258	19.7787814	18.286746286666666	22.79269042
NA..44	27.42157705	27.76033977	32.78208752	31.87767069	29.30330166
ACAD11	25.52877199	25.07443129	29.03690093	28.56899044	28.97328247
LRP1	22.76050495	25.17356129	26.45170792	26.42676806	24.97605017
PALMD	26.16892197	27.003459929999998	25.31198638	25.18805095	25.93359596
INTS9	25.18729592	24.73655145	20.63768001	21.4310961	25.71423925
THOC5	25.64336633	24.24988548	22.44644853	23.51556907	26.77253529
SPECC1L	21.25268911	21.14376497	21.20538341	20.46343756	22.33630851
Sep-15	22.74254649	22.2297286	28.75589092	27.6577186	24.41976227
CKAP5	23.23602135	22.81624483	23.28912071	21.81288118	26.48154573
CD84	19.56506674	22.63856341	20.50154663	21.99993017	20.58371176
RNF139	15.75329511	15.52172311	20.89910684	20.84022855	18.63881416
AP5M1	18.4860533	19.85134492	20.56959698	17.46914097	21.79736903
COG6	12.61422672	18.59021788	21.85228147	20.96437542	17.89646841
MRPS35	22.16100299	22.55912895	25.87848656	27.94396964	26.82359524
CCDC174	19.34546805	14.51329581	15.737629038	17.24266242	19.59574372
TBCC	15.74446597	19.77136856	24.41796123	22.81045102	21.81342932
COLEC11	21.58527112	21.80553961	22.76688654	21.7901866	22.61092503
VCPIP1	19.43630285	23.20593476	25.05684775	22.90078372	22.2307549
PDCD2	19.07245452	20.7076734	23.42994723	22.03590556	20.63714932
CYP8B1	23.30173299	26.21137415	28.68648947	28.94949048	27.5647818
ACAD8	26.08816745	25.34820571	28.3536754	29.66906944	29.17476636
PARN	25.49414685	23.26713772	23.02732441	22.09741653	24.51755268
SLC22A18	23.36452811	22.49404327	26.44115359	26.87736354	25.0505512
LMNB2	27.81360018	33.44899191	22.91808891	24.09176279	28.45367926
TRIM56	19.86400927	20.48591282	22.91003898	21.3542327	21.38332091
COG7	16.231546570000003	19.37536827	22.94143543	21.74036588	19.39372771
VAMP8	20.23479522	26.86879526	27.45646284	27.43785632	25.87963207
ISG20L2	24.42892552	26.05942882	19.82977073	21.35407124	23.48995879
CDC42EP1	21.72263287	23.80360939	22.45380037	24.37842035	25.07312402
IGFALS	18.4671876	16.89806991	22.79558648	21.41043738	21.15986456
RTN4IP1	22.56808902	21.93736412	26.10449608	27.96642255	25.15336837
LLGL1	17.7618953	17.82842784	18.61079777	19.35033278	20.06223723
MAGI1	14.60929419	19.65086768	17.75271384	18.47477143	20.18580099
HSCB	19.01348352	18.58248382	19.29093455	21.5372056	16.87003956
CLEC12A	18.93174457	21.51504	18.47159981	20.82267741	21.39660321
ARFGAP3	23.54898472	26.39118053	23.95384769	23.52886148	25.20232178
PPP4R2	18.992052289999997	15.97035309	24.16207911	22.37023429	19.54359262
ABCD2	14.7464094675	19.51179318	21.48655076	20.97708214	20.73851206
COMMD5	20.66856388	19.97225203	23.45538153	23.32786522	21.75433991
TRMT1L	23.4570112	23.01887882	23.21544605	22.96596056	24.68121015
INTS10	24.99498527	24.2760421	19.86344977	21.03664383	25.17588487
LPIN1	16.40844585	20.84176473	23.66046874	22.27849738	21.2380064
JMY	18.05086365	19.28448751	20.27423823	19.54357374	20.10597627
POLR2A	29.19345193	26.37689802	22.17102802	21.93207378	24.72754332
KLHDC3	16.27140831	17.49608137	20.70345499	19.92306194	20.30608061
ADTRP	16.75852253	23.62745117	24.99105369	25.62354935	24.85462269
LRRC40	21.62894252	22.33960131	23.01418618	22.47201772	24.46500739
ALAS1	21.68658473	23.58233324	25.33138911	26.66315915	25.14864419
NA..45	26.26227039	26.09705851	31.6631846	30.66602417	27.93331453
ARHGEF7.1	17.53199819	18.47457341	17.65990533	17.50642381	19.16920815
